;organisation_supplier;Proces_Instantie_Codes;projects;Meetobject_Code;locationgeography.srid;Geografie_Notatie;locationgeography.coordinates;Ecotoop_Codes;collectiondate;externalreference;measurementsetnumber;measurementpackage;measurementpurpose;analysiscontext_samplingcontext;compartment;measurementdate;Meting_Correlatie;quantity;taxontype;parameter;Parameter_Kenmerken;Notitie_Code;limitsymbol;measuredvalue;measuredunit;calculatedvalue;samplingdevices;calculatedunit;status
1703;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Frustulia vulgaris;LV=LV-CEL;;;1;n;0.2;;%;65
1704;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Geissleria decussis;LV=LV-CEL;;;2;n;0.4;;%;65
1705;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Gomphonema;LV=LV-CEL;;;3;n;0.6;;%;65
1706;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Gomphonema minutum;LV=LV-CEL;;>;0;n;0.0;;%;65
1707;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Gomphonema olivaceum;LV=LV-CEL;;;38;n;7.6;;%;65
1708;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Gomphonema olivaceum;LV=LV-CEL;;;24;n;4.7;;%;65
1709;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Gomphonema parvulum;LV=LV-CEL;;;2;n;0.4;;%;65
1710;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Gomphonema parvulum;LV=LV-CEL;;;6;n;1.2;;%;65
1711;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Gomphonema pumilum;LV=LV-CEL;;;2;n;0.4;;%;65
1712;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Gomphonema subclavatum;LV=LV-CEL;;>;0;n;0.0;;%;65
1713;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Gyrosigma acuminatum;LV=LV-CEL;;>;0;n;0.0;;%;65
1714;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Hippodonta capitata;LV=LV-CEL;;;2;n;0.4;;%;65
1715;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Humidophila contenta;LV=LV-CEL;;;2;n;0.4;;%;65
1716;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Karayevia ploenensis var. gessneri;LV=LV-CEL;;;2;n;0.4;;%;65
1717;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Karayevia ploenensis;LV=LV-CEL;;;1;n;0.2;;%;65
1718;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Lindavia costei;LV=LV-CEL;;;4;n;0.8;;%;65
1719;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Lindavia costei;LV=LV-CEL;;;2;n;0.4;;%;65
1720;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Luticola;LV=LV-CEL;;;14;n;2.8;;%;65
1721;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Luticola;LV=LV-CEL;Dc061;;49;n;9.6;;%;65
1722;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Luticola frequentissima;LV=LV-CEL;;;19;n;3.8;;%;65
1723;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Luticola ventriconfusa;LV=LV-CEL;;;1;n;0.2;;%;65
1724;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Luticola ventriconfusa;LV=LV-CEL;;;28;n;5.5;;%;65
1725;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Mayamaea permitis;LV=LV-CEL;;;1;n;0.2;;%;65
1726;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Melosira varians;LV=LV-CEL;;;88;n;17.6;;%;65
1727;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Melosira varians;LV=LV-CEL;;;18;n;3.5;;%;65
1728;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula [1];LV=LV-CEL;Dc032;;3;n;0.6;;%;65
1729;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula [1];LV=LV-CEL;Dc063;;5;n;1.0;;%;65
1730;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula antonii;LV=LV-CEL;;>;0;n;0.0;;%;65
1731;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula capitatoradiata;LV=LV-CEL;;;1;n;0.2;;%;65
1732;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula cincta;LV=LV-CEL;;;1;n;0.2;;%;65
1733;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula cryptotenelloides;LV=LV-CEL;;;2;n;0.4;;%;65
1734;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula cryptotenella;LV=LV-CEL;;;7;n;1.4;;%;65
1735;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula cryptotenella;LV=LV-CEL;;;5;n;1.0;;%;65
1736;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;16;n;3.2;;%;65
1737;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula gregaria;LV=LV-CEL;;;43;n;8.4;;%;65
1738;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula lanceolata [1];LV=LV-CEL;;;20;n;4.0;;%;65
1739;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula lanceolata [1];LV=LV-CEL;;;17;n;3.3;;%;65
1740;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula menisculus;LV=LV-CEL;;;2;n;0.4;;%;65
1741;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula reinhardtii;LV=LV-CEL;;;3;n;0.6;;%;65
1742;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula reinhardtii;LV=LV-CEL;;>;0;n;0.0;;%;65
1743;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula salinarum var. rostrata;LV=LV-CEL;;;3;n;0.6;;%;65
1744;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula slesvicensis;LV=LV-CEL;;;2;n;0.4;;%;65
1745;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula tripunctata;LV=LV-CEL;;;7;n;1.4;;%;65
1746;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula tripunctata;LV=LV-CEL;;;22;n;4.3;;%;65
1747;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Navicula vandamii var. mertensiae;LV=LV-CEL;;;2;n;0.4;;%;65
1748;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Navicula veneta;LV=LV-CEL;;;2;n;0.4;;%;65
1749;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia;LV=LV-CEL;Dc046;;1;n;0.2;;%;65
1750;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia amphibia;LV=LV-CEL;;;2;n;0.4;;%;65
1751;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia angustatula;LV=LV-CEL;;;3;n;0.6;;%;65
1752;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia brevissima;LV=LV-CEL;;;12;n;2.4;;%;65
1753;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia brevissima;LV=LV-CEL;;;19;n;3.7;;%;65
1754;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia dissipata var. dissipata;LV=LV-CEL;;;19;n;3.8;;%;65
1755;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia dissipata var. dissipata;LV=LV-CEL;;;21;n;4.1;;%;65
1756;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia dissipata var. media;LV=LV-CEL;;;3;n;0.6;;%;65
1757;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia frustulum;LV=LV-CEL;;;2;n;0.4;;%;65
1758;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia frustulum;LV=LV-CEL;;;1;n;0.2;;%;65
1759;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia inconspicua;LV=LV-CEL;;;2;n;0.4;;%;65
1760;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia inconspicua;LV=LV-CEL;;;1;n;0.2;;%;65
1761;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia paleacea;LV=LV-CEL;;;1;n;0.2;;%;65
1762;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia palea;LV=LV-CEL;;;1;n;0.2;;%;65
1763;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia pusilla;LV=LV-CEL;;;2;n;0.4;;%;65
1764;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia recta;LV=LV-CEL;;;1;n;0.2;;%;65
1765;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia sigmoidea;LV=LV-CEL;;>;0;n;0.0;;%;65
1766;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia siliqua;LV=LV-CEL;;;1;n;0.2;;%;65
1767;ORG=RWS,SUP=RWS;SMP=RWSLAB,CHK=IMP,ANA=KEB;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2016 00:00;D16100-04;626;DT.AB;MT;MM=DIATM_S002,AM=DIATM_A010;OW;	10-05-2016 00:00:00;;AANTFTE;DIATM;Nitzschia sociabilis;LV=LV-CEL;;;6;n;1.2;;%;65
1768;ORG=RWS,SUP=RWS;CHK=IMP,ANA=WP,SMP=WP;MWTL_FYTOB;	HLLDP_0021;EPSG:4258;WKT;POINT(4.47999 51.68406);;	10-05-2017 00:00;495740;670;DT.AB;MT;AM=DIATM_A011,MM=DIATM_S003;OW;	10-05-2017 00:00:00;;AANTFTE;DIATM;Nitzschia sociabilis;LV=LV-CEL;;;1;n;0.2;;%;65
